Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,predicted_ltv,last_purchase_date,churned,churn_probability,action_code,action_label,action
17206.0,53,1,204.24,3,2,1,321,0,At Risk,0.0,2011-10-17 13:25:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17211.0,27,8,2317.2200000000003,4,5,5,455,0,At Risk,487.3053436790177,2011-11-13 12:03:00,0,0.06816159,nurture,🟢 Nurture,🟢 Nurture
17212.0,253,1,226.85,1,2,1,121,1,Hibernating,0.0,2011-03-31 19:42:00,1,0.7233779,let_go,⚪ Let Go,⚪ Let Go
17213.0,40,7,2781.23,3,5,5,355,0,At Risk,611.6591531769036,2011-10-30 14:53:00,0,0.046090066,nurture,🟢 Nurture,🟢 Nurture
17214.0,60,6,1059.1200000000001,3,5,4,354,0,At Risk,224.5899695820293,2011-10-10 13:17:00,0,0.32823,nurture,🟢 Nurture,🟢 Nurture
17217.0,234,1,113.5,1,2,1,121,1,Hibernating,0.0,2011-04-19 17:19:00,1,0.7762069,let_go,⚪ Let Go,⚪ Let Go
17218.0,4,10,1951.97,5,5,4,554,0,At Risk,391.03564673461426,2011-12-05 13:52:00,0,0.035333138,nurture,🟢 Nurture,🟢 Nurture
17219.0,32,1,114.23,4,2,1,421,0,At Risk,0.0,2011-11-08 11:25:00,0,0.7762069,let_go,⚪ Let Go,⚪ Let Go
17220.0,24,14,3187.55,4,5,5,455,0,At Risk,680.4515542355862,2011-11-15 13:47:00,0,0.020020837,nurture,🟢 Nurture,🟢 Nurture
17221.0,7,2,334.48,5,3,2,532,0,At Risk,447.2518511518596,2011-12-02 13:35:00,0,0.04421894,nurture,🟢 Nurture,🟢 Nurture
17222.0,65,1,328.65,3,2,2,322,0,At Risk,0.0,2011-10-05 13:58:00,0,0.7176327,let_go,⚪ Let Go,⚪ Let Go
17223.0,310,2,381.89,1,3,2,132,1,Hibernating,47.54545647479391,2011-02-02 15:57:00,1,0.83262956,let_go,⚪ Let Go,⚪ Let Go
17226.0,309,1,393.49,1,2,2,122,1,Hibernating,0.0,2011-02-04 11:52:00,1,0.6658681,let_go,⚪ Let Go,⚪ Let Go
17227.0,19,6,939.32,4,5,4,454,0,At Risk,197.1407042434309,2011-11-21 10:51:00,0,0.35526055,nurture,🟢 Nurture,🟢 Nurture
17228.0,16,8,1906.09,4,5,4,454,0,At Risk,407.8332691901585,2011-11-24 10:24:00,0,0.042658944,nurture,🟢 Nurture,🟢 Nurture
17229.0,96,2,318.76,2,3,2,232,0,At Risk,140.66696195939883,2011-09-04 13:56:00,1,0.5480382,let_go,⚪ Let Go,⚪ Let Go
17230.0,264,8,3638.41,1,5,5,155,1,Hibernating,509.1033226262524,2011-03-20 16:12:00,1,0.33337244,nurture,🟢 Nurture,🟢 Nurture
17231.0,12,10,3124.72,5,5,5,555,0,At Risk,691.0436346045899,2011-11-27 15:18:00,0,0.06497643,nurture,🟢 Nurture,🟢 Nurture
17232.0,3,2,417.77,5,3,2,532,0,At Risk,682.2260593880158,2011-12-07 12:21:00,0,0.008178444,nurture,🟢 Nurture,🟢 Nurture
17233.0,35,1,190.88,3,2,1,321,0,At Risk,0.0,2011-11-04 14:06:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17234.0,183,1,149.89000000000001,1,2,1,121,1,Hibernating,0.0,2011-06-10 11:20:00,1,0.7604684,let_go,⚪ Let Go,⚪ Let Go
17235.0,25,2,550.06,4,3,3,433,0,At Risk,78.07892852729347,2011-11-14 15:51:00,0,0.7238189,let_go,⚪ Let Go,⚪ Let Go
17236.0,13,6,916.13,5,5,3,553,0,At Risk,198.3332722759419,2011-11-27 12:00:00,0,0.15435255,nurture,🟢 Nurture,🟢 Nurture
17237.0,11,2,314.69,5,3,2,532,0,At Risk,204.00542293472768,2011-11-28 15:02:00,0,0.121451184,nurture,🟢 Nurture,🟢 Nurture
17238.0,3,17,3719.1,5,5,5,555,3,Loyal Customers,762.9953485031646,2011-12-07 11:35:00,0,0.029778678,nurture,🟢 Nurture,🟢 Nurture
17239.0,313,1,382.5,1,2,2,122,1,Hibernating,0.0,2011-01-31 09:41:00,1,0.6658681,let_go,⚪ Let Go,⚪ Let Go
17242.0,108,2,1135.04,2,3,4,234,0,At Risk,301.08870749042796,2011-08-23 14:55:00,1,0.7589045,retain,🔴 Retain Immediately,🔴 Retain Immediately
17243.0,1,26,8531.65,5,5,5,555,3,Loyal Customers,1860.1832890658466,2011-12-08 13:26:00,0,0.0051216776,nurture,🟢 Nurture,🟢 Nurture
17244.0,53,1,954.9,3,2,4,324,0,At Risk,0.0,2011-10-17 15:19:00,0,0.6219095,let_go,⚪ Let Go,⚪ Let Go
17245.0,205,1,171.45,1,2,1,121,1,Hibernating,0.0,2011-05-19 10:43:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17247.0,15,1,280.09000000000003,4,2,2,422,0,At Risk,0.0,2011-11-24 15:21:00,0,0.6907499,let_go,⚪ Let Go,⚪ Let Go
17248.0,120,1,318.65,2,2,2,222,0,At Risk,0.0,2011-08-11 13:34:00,1,0.74204737,let_go,⚪ Let Go,⚪ Let Go
17250.0,4,2,381.97,5,3,2,532,0,At Risk,113.26092828468823,2011-12-06 12:15:00,0,0.5789752,let_go,⚪ Let Go,⚪ Let Go
17251.0,363,1,269.83,1,2,2,122,1,Hibernating,0.0,2010-12-12 11:06:00,1,0.6907499,let_go,⚪ Let Go,⚪ Let Go
17252.0,117,2,348.91,2,3,2,232,0,At Risk,10.615915989903208,2011-08-15 09:45:00,1,0.7698501,let_go,⚪ Let Go,⚪ Let Go
17253.0,18,1,178.26,4,2,1,421,0,At Risk,0.0,2011-11-21 12:59:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17254.0,5,2,271.19,5,3,2,532,0,At Risk,331.12578349615865,2011-12-05 12:46:00,0,0.023674676,nurture,🟢 Nurture,🟢 Nurture
17255.0,41,2,291.48,3,3,2,332,0,At Risk,84.04824982295554,2011-10-30 12:18:00,0,0.50290316,let_go,⚪ Let Go,⚪ Let Go
17256.0,107,2,240.0,2,3,1,231,0,At Risk,50.09903824475252,2011-08-24 13:30:00,1,0.7408482,let_go,⚪ Let Go,⚪ Let Go
17259.0,148,2,581.23,2,3,3,233,1,Hibernating,80.76454630681182,2011-07-14 15:01:00,1,0.7238189,let_go,⚪ Let Go,⚪ Let Go
17262.0,52,5,1253.3600000000001,3,4,4,344,0,At Risk,262.781738520348,2011-10-18 12:56:00,0,0.14544265,nurture,🟢 Nurture,🟢 Nurture
17263.0,208,1,63.440000000000005,1,2,1,121,1,Hibernating,0.0,2011-05-15 14:32:00,1,0.8278831,let_go,⚪ Let Go,⚪ Let Go
17265.0,139,2,550.01,2,3,3,233,0,At Risk,123.33040194636901,2011-07-24 10:49:00,1,0.6592904,let_go,⚪ Let Go,⚪ Let Go
17266.0,2,3,296.58,5,4,2,542,0,At Risk,120.61250297915942,2011-12-07 14:12:00,0,0.47442132,monitor,🔵 Monitor,🔵 Monitor
17267.0,127,2,317.2,2,3,2,232,0,At Risk,0.0,2011-08-04 17:22:00,1,0.74204737,let_go,⚪ Let Go,⚪ Let Go
17268.0,108,4,763.64,2,4,3,243,0,At Risk,240.18853633315325,2011-08-24 10:06:00,1,0.13903666,nurture,🟢 Nurture,🟢 Nurture
17272.0,42,4,2148.63,3,4,5,345,0,At Risk,537.7481289040505,2011-10-28 16:37:00,0,0.21607623,nurture,🟢 Nurture,🟢 Nurture
17274.0,35,1,107.82,3,2,1,321,0,At Risk,0.0,2011-11-04 13:16:00,0,0.7762069,let_go,⚪ Let Go,⚪ Let Go
17277.0,228,2,1065.3500000000001,1,3,4,134,1,Hibernating,148.0383688122468,2011-04-26 12:47:00,1,0.7328115,let_go,⚪ Let Go,⚪ Let Go
17278.0,241,1,246.04,1,2,1,121,1,Hibernating,0.0,2011-04-12 13:10:00,1,0.7233779,let_go,⚪ Let Go,⚪ Let Go
17279.0,58,1,187.82999999999998,3,2,1,321,0,At Risk,0.0,2011-10-13 11:58:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17282.0,130,3,1685.46,2,4,4,244,0,At Risk,336.90531261025853,2011-08-01 14:29:00,1,0.60086143,retain,🔴 Retain Immediately,🔴 Retain Immediately
17284.0,60,6,1647.48,3,5,4,354,0,At Risk,250.1877422599942,2011-10-10 14:38:00,0,0.36530212,nurture,🟢 Nurture,🟢 Nurture
17286.0,22,1,151.37,4,2,1,421,0,At Risk,0.0,2011-11-18 12:47:00,0,0.7604684,let_go,⚪ Let Go,⚪ Let Go
17287.0,26,7,1049.06,4,5,4,454,0,At Risk,224.70156177697754,2011-11-13 13:27:00,0,0.13360041,nurture,🟢 Nurture,🟢 Nurture
17288.0,9,7,1417.63,5,5,4,554,0,At Risk,319.26336134206144,2011-11-30 16:09:00,0,0.1408374,nurture,🟢 Nurture,🟢 Nurture
17289.0,32,3,931.02,4,4,4,444,0,At Risk,419.2887714360853,2011-11-08 12:01:00,0,0.07180385,nurture,🟢 Nurture,🟢 Nurture
17290.0,4,2,513.01,5,3,3,533,0,At Risk,514.5428897138745,2011-12-06 12:38:00,0,0.027062071,nurture,🟢 Nurture,🟢 Nurture
17291.0,308,1,550.8000000000001,1,2,3,123,1,Hibernating,0.0,2011-02-04 13:04:00,1,0.69083667,let_go,⚪ Let Go,⚪ Let Go
17293.0,8,9,1854.06,5,5,4,554,0,At Risk,367.0531881533747,2011-12-01 14:37:00,0,0.046912868,nurture,🟢 Nurture,🟢 Nurture
17295.0,29,3,547.0,4,4,3,443,0,At Risk,418.67456449531255,2011-11-11 10:49:00,0,0.049213655,nurture,🟢 Nurture,🟢 Nurture
17297.0,17,1,128.18,4,2,1,421,0,At Risk,0.0,2011-11-22 14:43:00,0,0.79418945,let_go,⚪ Let Go,⚪ Let Go
17298.0,101,2,498.42,2,3,3,233,0,At Risk,375.56627273816105,2011-08-30 16:43:00,1,0.08540513,nurture,🟢 Nurture,🟢 Nurture
17299.0,12,4,656.61,5,4,3,543,0,At Risk,262.2028069902476,2011-11-28 12:01:00,0,0.16757633,nurture,🟢 Nurture,🟢 Nurture
17301.0,21,1,163.24,4,2,1,421,0,At Risk,0.0,2011-11-18 13:43:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17302.0,15,5,1135.63,4,4,4,444,0,At Risk,287.1237400251133,2011-11-25 09:36:00,0,0.19019839,nurture,🟢 Nurture,🟢 Nurture
17303.0,361,1,250.04,1,2,2,122,1,Hibernating,0.0,2010-12-13 13:32:00,1,0.7233779,let_go,⚪ Let Go,⚪ Let Go
17306.0,11,19,8631.31,5,5,5,555,3,Loyal Customers,1979.6754851791397,2011-11-29 12:14:00,0,0.0051216776,nurture,🟢 Nurture,🟢 Nurture
17309.0,95,1,82.75,2,2,1,221,0,At Risk,0.0,2011-09-05 15:20:00,1,0.7589021,let_go,⚪ Let Go,⚪ Let Go
17311.0,78,2,1384.85,2,3,4,234,0,At Risk,355.9607043129824,2011-09-22 14:11:00,0,0.5447749,retain,🔴 Retain Immediately,🔴 Retain Immediately
17312.0,139,3,644.3,2,4,3,243,0,At Risk,303.31300081589814,2011-07-24 11:52:00,1,0.26075616,nurture,🟢 Nurture,🟢 Nurture
17313.0,31,1,2328.84,4,2,5,425,0,At Risk,0.0,2011-11-08 15:45:00,0,0.6582902,let_go,⚪ Let Go,⚪ Let Go
17314.0,25,8,2527.92,4,5,5,455,0,At Risk,645.6107923377799,2011-11-15 09:41:00,0,0.02883041,nurture,🟢 Nurture,🟢 Nurture
17315.0,2,36,6241.15,5,5,5,555,3,Loyal Customers,1412.7352852743152,2011-12-08 12:15:00,0,0.022378448,nurture,🟢 Nurture,🟢 Nurture
17317.0,46,3,2600.34,3,4,5,345,0,At Risk,548.1591779572775,2011-10-24 17:19:00,0,0.46679735,nurture,🟢 Nurture,🟢 Nurture
17320.0,100,3,1200.6200000000001,2,4,4,244,0,At Risk,217.67088322216154,2011-08-31 13:31:00,1,0.5477666,retain,🔴 Retain Immediately,🔴 Retain Immediately
17321.0,8,2,657.16,5,3,3,533,0,At Risk,67.2221433584166,2011-12-01 13:41:00,0,0.7623405,let_go,⚪ Let Go,⚪ Let Go
17323.0,15,7,903.12,4,5,3,453,0,At Risk,229.2631669307641,2011-11-24 17:29:00,0,0.05838992,nurture,🟢 Nurture,🟢 Nurture
17324.0,18,4,986.48,4,4,4,444,0,At Risk,229.52190130218565,2011-11-22 10:34:00,0,0.29593092,nurture,🟢 Nurture,🟢 Nurture
17325.0,280,1,96.8,1,2,1,121,1,Hibernating,0.0,2011-03-04 13:09:00,1,0.7490496,let_go,⚪ Let Go,⚪ Let Go
17329.0,14,2,523.11,5,3,3,533,0,At Risk,121.59546749058279,2011-11-25 14:24:00,0,0.6592904,let_go,⚪ Let Go,⚪ Let Go
17330.0,23,2,363.9,4,3,2,432,0,At Risk,153.6593177356286,2011-11-17 08:56:00,0,0.2699637,monitor,🔵 Monitor,🔵 Monitor
17331.0,124,1,175.2,2,2,1,221,0,At Risk,0.0,2011-08-08 11:55:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17333.0,86,1,494.25,2,2,3,223,0,At Risk,0.0,2011-09-15 10:11:00,0,0.6685883,let_go,⚪ Let Go,⚪ Let Go
17334.0,302,2,307.02,1,3,2,132,1,Hibernating,6.200998468530001,2011-02-10 14:59:00,1,0.7666524,let_go,⚪ Let Go,⚪ Let Go
17337.0,151,4,1979.61,2,4,4,244,1,Hibernating,307.5008947123541,2011-07-11 14:55:00,1,0.79983264,retain,🔴 Retain Immediately,🔴 Retain Immediately
17338.0,17,8,6484.75,4,5,5,455,0,At Risk,1389.168524625219,2011-11-22 14:23:00,0,0.060889084,nurture,🟢 Nurture,🟢 Nurture
17339.0,94,2,243.36,2,3,1,231,0,At Risk,70.15101860339622,2011-09-06 13:29:00,1,0.7220697,let_go,⚪ Let Go,⚪ Let Go
17340.0,30,11,12353.29,4,5,5,455,3,Loyal Customers,2322.448090465951,2011-11-10 10:45:00,0,0.018415898,nurture,🟢 Nurture,🟢 Nurture
17341.0,157,3,682.29,2,4,3,243,1,Hibernating,100.77539167792995,2011-07-06 12:33:00,1,0.6312734,let_go,⚪ Let Go,⚪ Let Go
17343.0,355,1,193.64,1,2,1,121,1,Hibernating,0.0,2010-12-19 15:07:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17344.0,46,1,157.62,3,2,1,321,0,At Risk,0.0,2011-10-24 12:56:00,0,0.7986125,let_go,⚪ Let Go,⚪ Let Go
17345.0,15,4,519.6899999999999,4,4,3,443,0,At Risk,201.48334473013193,2011-11-24 15:03:00,0,0.18350391,nurture,🟢 Nurture,🟢 Nurture
17346.0,4,15,2622.88,5,5,5,555,3,Loyal Customers,566.1676664024429,2011-12-06 12:18:00,0,0.024817223,nurture,🟢 Nurture,🟢 Nurture
17347.0,86,1,228.96,2,2,1,221,0,At Risk,0.0,2011-09-14 13:12:00,0,0.7233779,let_go,⚪ Let Go,⚪ Let Go
17348.0,15,5,1156.6,4,4,4,444,0,At Risk,307.519471318663,2011-11-25 11:25:00,0,0.19019839,nurture,🟢 Nurture,🟢 Nurture
17349.0,179,1,98.25,2,2,1,221,1,Hibernating,0.0,2011-06-13 14:29:00,1,0.7490496,let_go,⚪ Let Go,⚪ Let Go
17350.0,8,4,1281.32,5,4,4,544,0,At Risk,1568.5344463773417,2011-12-01 15:47:00,0,0.0043828483,nurture,🟢 Nurture,🟢 Nurture
17351.0,36,3,587.15,3,4,3,343,0,At Risk,148.5445328591889,2011-11-03 18:45:00,0,0.3667169,monitor,🔵 Monitor,🔵 Monitor
17353.0,129,2,1740.0,2,3,4,234,0,At Risk,698.1542522395832,2011-08-02 17:19:00,1,0.5908336,retain,🔴 Retain Immediately,🔴 Retain Immediately
17354.0,51,1,1393.06,3,2,4,324,0,At Risk,0.0,2011-10-20 10:34:00,0,0.74830544,let_go,⚪ Let Go,⚪ Let Go
17356.0,312,1,178.22,1,2,1,121,1,Hibernating,0.0,2011-02-01 11:07:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17357.0,24,2,384.39,4,3,2,432,0,At Risk,0.0,2011-11-15 16:30:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
17358.0,303,2,360.81,1,3,2,132,1,Hibernating,47.254515899590515,2011-02-09 16:57:00,1,0.83262956,let_go,⚪ Let Go,⚪ Let Go
17359.0,11,1,127.86,5,2,1,521,0,At Risk,0.0,2011-11-28 14:37:00,0,0.79418945,let_go,⚪ Let Go,⚪ Let Go
17360.0,17,3,568.24,4,4,3,443,0,At Risk,172.80495361365482,2011-11-22 13:11:00,0,0.25921944,nurture,🟢 Nurture,🟢 Nurture
17361.0,49,3,488.2,3,4,3,343,0,At Risk,159.83002897467327,2011-10-21 15:43:00,0,0.25610998,nurture,🟢 Nurture,🟢 Nurture
17362.0,239,2,312.23,1,3,2,132,1,Hibernating,72.42449054637302,2011-04-14 14:43:00,1,0.73592854,let_go,⚪ Let Go,⚪ Let Go
17364.0,1,11,4462.68,5,5,5,555,0,At Risk,1045.1007834783125,2011-12-09 09:00:00,0,0.075116955,nurture,🟢 Nurture,🟢 Nurture
17365.0,13,8,4762.32,5,5,5,555,0,At Risk,1068.6108361617057,2011-11-27 12:13:00,0,0.10268844,nurture,🟢 Nurture,🟢 Nurture
17367.0,238,1,167.55,1,2,1,121,1,Hibernating,0.0,2011-04-15 14:21:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17368.0,23,8,1878.87,4,5,4,454,0,At Risk,341.18273221367326,2011-11-16 15:26:00,0,0.09974929,nurture,🟢 Nurture,🟢 Nurture
17370.0,73,4,446.18,2,4,2,242,0,At Risk,178.29412714645116,2011-09-28 10:14:00,0,0.08599106,nurture,🟢 Nurture,🟢 Nurture
17371.0,17,3,418.4,4,4,2,442,0,At Risk,125.00952158520207,2011-11-22 13:30:00,0,0.5536142,let_go,⚪ Let Go,⚪ Let Go
17372.0,41,8,1337.18,3,5,4,354,0,At Risk,283.96486312020835,2011-10-30 11:37:00,0,0.097828105,nurture,🟢 Nurture,🟢 Nurture
17373.0,40,4,646.92,3,4,3,343,0,At Risk,155.43776378108066,2011-10-30 15:28:00,0,0.2680767,monitor,🔵 Monitor,🔵 Monitor
17374.0,219,2,495.77,1,3,3,133,1,Hibernating,146.22280318738987,2011-05-05 09:05:00,1,0.6242618,let_go,⚪ Let Go,⚪ Let Go
17375.0,199,3,400.1,1,4,2,142,1,Hibernating,86.47203754346025,2011-05-24 15:45:00,1,0.5796903,let_go,⚪ Let Go,⚪ Let Go
17376.0,71,2,203.2,3,3,1,331,0,At Risk,43.842805084449765,2011-09-30 12:36:00,0,0.6558574,let_go,⚪ Let Go,⚪ Let Go
17377.0,24,20,4058.32,4,5,5,455,3,Loyal Customers,860.0263318637442,2011-11-16 11:17:00,0,0.014728025,nurture,🟢 Nurture,🟢 Nurture
17379.0,11,1,389.71999999999997,5,2,2,522,0,At Risk,0.0,2011-11-28 13:56:00,0,0.6658681,let_go,⚪ Let Go,⚪ Let Go
17381.0,9,29,20275.61,5,5,5,555,3,Loyal Customers,4322.614659608617,2011-12-01 11:59:00,0,0.010384795,nurture,🟢 Nurture,🟢 Nurture
17382.0,65,1,65.4,3,2,1,321,0,At Risk,0.0,2011-10-05 13:05:00,0,0.8278831,let_go,⚪ Let Go,⚪ Let Go
17383.0,4,1,193.39000000000001,5,2,1,521,0,At Risk,0.0,2011-12-05 17:36:00,0,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17384.0,19,2,336.4,4,3,2,432,0,At Risk,66.62774521393486,2011-11-20 15:48:00,0,0.7088968,let_go,⚪ Let Go,⚪ Let Go
17385.0,15,1,256.11,4,2,2,422,0,At Risk,0.0,2011-11-25 11:02:00,0,0.7233779,let_go,⚪ Let Go,⚪ Let Go
17386.0,8,6,2686.42,5,5,5,555,0,At Risk,1113.89237062477,2011-12-02 11:28:00,0,0.060780052,nurture,🟢 Nurture,🟢 Nurture
17387.0,20,2,746.81,4,3,3,433,0,At Risk,1002.6413354106135,2011-11-20 11:00:00,0,0.0053851525,nurture,🟢 Nurture,🟢 Nurture
17388.0,78,4,1259.56,2,4,4,244,0,At Risk,292.3918039494396,2011-09-23 10:31:00,0,0.21633376,nurture,🟢 Nurture,🟢 Nurture
17389.0,1,34,31833.68,5,5,5,555,3,Loyal Customers,7840.930727640919,2011-12-09 09:38:00,0,0.010384795,nurture,🟢 Nurture,🟢 Nurture
17391.0,164,2,508.8,2,3,3,233,1,Hibernating,79.96028499985147,2011-06-29 09:58:00,1,0.7238189,let_go,⚪ Let Go,⚪ Let Go
17392.0,307,2,411.27,1,3,2,132,1,Hibernating,56.95247795268169,2011-02-06 12:48:00,1,0.8408827,let_go,⚪ Let Go,⚪ Let Go
17394.0,219,1,203.86999999999998,1,2,1,121,1,Hibernating,0.0,2011-05-04 13:22:00,1,0.7252728,let_go,⚪ Let Go,⚪ Let Go
17396.0,39,7,7312.8,3,5,5,355,0,At Risk,1817.1668347681252,2011-10-31 14:12:00,0,0.054864526,nurture,🟢 Nurture,🟢 Nurture
17397.0,22,2,681.41,4,3,3,433,0,At Risk,0.0,2011-11-17 14:08:00,0,0.62328583,let_go,⚪ Let Go,⚪ Let Go
17398.0,115,3,653.38,2,4,3,243,0,At Risk,141.4002537187013,2011-08-17 09:48:00,1,0.5979983,let_go,⚪ Let Go,⚪ Let Go
17400.0,126,5,2097.84,2,4,5,245,0,At Risk,440.86302236044196,2011-08-05 15:38:00,1,0.22079803,nurture,🟢 Nurture,🟢 Nurture
17402.0,5,12,2598.85,5,5,5,555,0,At Risk,497.915457547196,2011-12-05 10:15:00,0,0.050434504,nurture,🟢 Nurture,🟢 Nurture
17403.0,36,1,263.92,3,2,2,322,0,At Risk,0.0,2011-11-03 15:18:00,0,0.7233779,let_go,⚪ Let Go,⚪ Let Go
17404.0,4,13,31781.82,5,5,5,555,3,Loyal Customers,7206.286664730393,2011-12-05 16:26:00,0,0.010164941,nurture,🟢 Nurture,🟢 Nurture
17405.0,1,3,1031.41,5,4,4,544,0,At Risk,406.7333178478205,2011-12-08 17:12:00,0,0.29808864,nurture,🟢 Nurture,🟢 Nurture
17406.0,333,3,2184.42,1,4,5,145,1,Hibernating,555.985886529096,2011-01-10 15:07:00,1,0.4919334,nurture,🟢 Nurture,🟢 Nurture
17408.0,163,1,32.65,2,2,1,221,1,Hibernating,0.0,2011-06-29 12:53:00,1,0.78097343,let_go,⚪ Let Go,⚪ Let Go
17409.0,185,2,771.85,1,3,3,133,1,Hibernating,273.684343941377,2011-06-08 10:36:00,1,0.5255581,retain,🔴 Retain Immediately,🔴 Retain Immediately
17410.0,16,5,1214.72,4,4,4,444,0,At Risk,374.9069821616278,2011-11-23 15:46:00,0,0.094944015,nurture,🟢 Nurture,🟢 Nurture
17411.0,12,3,778.94,5,4,3,543,0,At Risk,195.93205059553847,2011-11-27 14:25:00,0,0.34900457,nurture,🟢 Nurture,🟢 Nurture
17412.0,3,7,1258.06,5,5,4,554,0,At Risk,254.7686109278162,2011-12-07 11:36:00,0,0.052824818,nurture,🟢 Nurture,🟢 Nurture
17414.0,44,2,778.0,3,3,3,333,0,At Risk,126.44405236308174,2011-10-27 12:13:00,0,0.62348175,let_go,⚪ Let Go,⚪ Let Go
17415.0,80,1,507.84,2,2,3,223,0,At Risk,0.0,2011-09-21 12:50:00,0,0.6685883,let_go,⚪ Let Go,⚪ Let Go
17416.0,30,7,6893.42,4,5,5,455,0,At Risk,1476.7538369609847,2011-11-10 12:47:00,0,0.31353757,nurture,🟢 Nurture,🟢 Nurture
17418.0,42,2,463.46000000000004,3,3,2,332,0,At Risk,125.70478522244407,2011-10-28 13:00:00,0,0.6592904,let_go,⚪ Let Go,⚪ Let Go
17419.0,11,12,4226.57,5,5,5,555,0,At Risk,900.5895942262516,2011-11-28 13:47:00,0,0.02659502,nurture,🟢 Nurture,🟢 Nurture
17420.0,50,3,598.83,3,4,3,343,0,At Risk,134.59312702969424,2011-10-20 14:52:00,0,0.5657699,let_go,⚪ Let Go,⚪ Let Go
17422.0,16,6,1979.37,4,5,4,454,0,At Risk,498.7621307719286,2011-11-23 13:27:00,0,0.07393758,nurture,🟢 Nurture,🟢 Nurture
17423.0,46,2,698.41,3,3,3,333,0,At Risk,150.94897579877386,2011-10-24 13:36:00,0,0.677065,let_go,⚪ Let Go,⚪ Let Go
17425.0,19,2,759.17,4,3,3,433,0,At Risk,118.90517041778742,2011-11-20 15:30:00,0,0.62348175,let_go,⚪ Let Go,⚪ Let Go
17426.0,8,6,5037.26,5,5,5,555,0,At Risk,1296.1537344121023,2011-12-01 18:07:00,0,0.0929743,nurture,🟢 Nurture,🟢 Nurture
17427.0,72,1,100.8,3,2,1,321,0,At Risk,0.0,2011-09-29 11:29:00,0,0.8111666,let_go,⚪ Let Go,⚪ Let Go
17428.0,1,28,17256.85,5,5,5,555,3,Loyal Customers,3830.18608225967,2011-12-09 09:45:00,0,0.010384795,nurture,🟢 Nurture,🟢 Nurture
17429.0,128,3,524.9200000000001,2,4,3,243,0,At Risk,157.82068209917472,2011-08-03 13:22:00,1,0.3667169,nurture,🟢 Nurture,🟢 Nurture
17430.0,33,2,265.76,4,3,2,432,0,At Risk,58.82315807526891,2011-11-07 09:24:00,0,0.68590057,let_go,⚪ Let Go,⚪ Let Go
17431.0,313,1,403.3,1,2,2,122,1,Hibernating,0.0,2011-01-30 14:36:00,1,0.6658681,let_go,⚪ Let Go,⚪ Let Go
17432.0,18,2,365.76,4,3,2,432,0,At Risk,414.4275613653914,2011-11-21 17:33:00,0,0.03871694,nurture,🟢 Nurture,🟢 Nurture
17433.0,88,1,303.15999999999997,2,2,2,222,0,At Risk,0.0,2011-09-12 14:24:00,0,0.74204737,let_go,⚪ Let Go,⚪ Let Go
17434.0,2,7,2373.82,5,5,5,555,0,At Risk,1545.9104708013028,2011-12-07 13:16:00,0,0.013313015,nurture,🟢 Nurture,🟢 Nurture
17436.0,2,2,216.29999999999998,5,3,1,531,0,At Risk,56.26105897122878,2011-12-08 12:30:00,0,0.7408482,let_go,⚪ Let Go,⚪ Let Go
17438.0,254,1,388.45000000000005,1,2,2,122,1,Hibernating,0.0,2011-03-31 10:26:00,1,0.6658681,let_go,⚪ Let Go,⚪ Let Go
17440.0,157,3,186.42000000000002,2,4,1,241,1,Hibernating,34.91524296941925,2011-07-06 11:54:00,1,0.3880832,monitor,🔵 Monitor,🔵 Monitor
17442.0,37,6,2248.56,3,5,5,355,0,At Risk,553.7754640791356,2011-11-03 09:17:00,0,0.14909816,nurture,🟢 Nurture,🟢 Nurture
17443.0,220,1,534.24,1,2,3,123,1,Hibernating,0.0,2011-05-04 10:47:00,1,0.6685883,let_go,⚪ Let Go,⚪ Let Go
17444.0,152,2,2389.1,2,3,5,235,1,Hibernating,890.1193457208225,2011-07-11 10:33:00,1,0.5297221,retain,🔴 Retain Immediately,🔴 Retain Immediately
17446.0,177,2,120.9,2,3,1,231,1,Hibernating,24.578065665048655,2011-06-16 10:42:00,1,0.79559803,let_go,⚪ Let Go,⚪ Let Go
17447.0,40,2,541.53,3,3,3,333,0,At Risk,248.5308301320541,2011-10-30 14:18:00,0,0.43966436,nurture,🟢 Nurture,🟢 Nurture
17449.0,2,7,2516.21,5,5,5,555,0,At Risk,462.3137995942296,2011-12-07 16:56:00,0,0.057244893,nurture,🟢 Nurture,🟢 Nurture
17450.0,8,46,194390.79,5,5,5,555,2,Champions,43403.71024816752,2011-12-01 13:29:00,0,0.0119413175,nurture,🟢 Nurture,🟢 Nurture
